Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_29_622.jpg;-1.522529;1;0;3.871383;106.6486;93.72675;1.439592;47.894;-0.001054743
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_29_671.jpg;-3.738463;1;0;3.908767;106.8076;93.89925;1.438739;47.62412;-0.000731968
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_29_736.jpg;-5.984234;1;0;3.934164;106.9701;94.07146;1.430811;46.97765;0.000911047
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_29_798.jpg;-5.956736;1;0;3.981348;107.1368;94.24207;1.401753;45.90063;359.9892
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_29_863.jpg;-3.062782;1;0;4.02002;107.3063;94.41306;1.370135;45.06304;359.9647
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_29_922.jpg;-0.1802659;1;0;4.057037;107.478;94.58514;1.343809;44.61661;359.9399
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_29_982.jpg;0;1;0;4.082582;107.6516;94.75873;1.326979;44.47828;359.9252
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_30_030.jpg;0;1;0;4.11954;107.8271;94.93374;1.321489;44.45846;359.9202
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_30_089.jpg;-1.594402;1;0;4.156383;108.0049;95.10995;1.326045;44.40785;359.9215
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_30_129.jpg;-3.712993;1;0;4.192863;108.125;95.22751;1.3299;44.24337;359.915
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_30_181.jpg;-5.344741;1;0;4.216505;108.2466;95.3447;1.324827;43.92475;359.9007
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_30_252.jpg;-8.490018;1;0;4.25179;108.4949;95.57629;1.258693;42.7366;359.8364
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_30_321.jpg;-8.536377;1;0;4.286769;108.6862;95.74648;1.14882;41.47839;359.7485
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_30_387.jpg;-5.516961;1;0;4.334906;108.9473;95.97043;0.95957;40.00529;359.6007
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_30_452.jpg;-6.502969;1;0;4.370848;109.1476;96.136;0.7907106;39.03143;359.471
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_30_519.jpg;-4.063611;1;0;4.405811;109.3519;96.29953;0.6028626;38.13446;359.3351
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_30_583.jpg;-8.183813;1;0;4.45271;109.5606;96.46072;0.4167607;37.24554;359.1743
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_30_652.jpg;-4.27896;1;0;4.485763;109.8445;96.67252;0.146075;36.06171;358.9815
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_30_717.jpg;-4.270492;1;0;4.531148;110.0624;96.82951;359.9723;35.25114;358.8603
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_30_780.jpg;-0.3344965;1;0;4.564453;110.2849;96.98836;359.9624;34.74773;358.8518
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_30_832.jpg;-1.492692;1;0;4.596016;110.5111;97.14849;0.04156515;34.53036;358.9363
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_30_897.jpg;-3.688241;1;0;4.619224;110.7407;97.30663;0.1025584;34.20924;358.9936
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_30_953.jpg;-6.199872;1;0;4.653278;110.896;97.41074;0.1449097;33.82561;359.0137
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_31_010.jpg;-3.311144;1;0;4.686874;111.2103;97.61764;0.2095527;32.99873;359.0775
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_31_061.jpg;-0.5938196;1;0;4.721916;111.3693;97.72101;0.2434648;32.71209;359.1223
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_31_115.jpg;0;1;0;4.744868;111.6099;97.87668;0.3129869;32.51703;359.2038
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_31_184.jpg;0;1;0;4.790496;111.8532;98.033;0.4184485;32.45342;359.2841
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_31_252.jpg;0;1;0;4.824226;112.1814;98.2431;0.6041667;32.4435;359.4056
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_31_314.jpg;0;1;0;4.869151;112.4298;98.40215;0.7659788;32.46236;359.5144
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_31_382.jpg;0;1;0;4.902859;112.6801;98.56254;0.9387918;32.48933;359.6376
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_31_448.jpg;0;1;0;4.936317;113.0165;98.77844;1.183058;32.5376;359.8123
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_31_513.jpg;0;1;0;4.969694;113.2706;98.94202;1.370229;32.58182;359.9527
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_31_561.jpg;0;1;0;5.003112;113.4413;99.05102;1.493253;32.58764;-0.001979132
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_31_609.jpg;-2.950201;1;0;5.010265;113.6964;99.21128;1.516077;32.38218;-0.002975696
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_31_666.jpg;-2.412661;1;0;5.049462;113.9498;99.3688;1.419335;32.03365;0.0002387563
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_31_729.jpg;-3.862982;1;0;5.012167;114.2054;99.52572;1.364741;31.63633;-0.0006756866
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_31_778.jpg;-6.274266;1;0;5.008551;114.3768;99.6292;1.341837;31.25285;-0.001507591
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_31_824.jpg;-4.071293;1;0;5.002986;114.5489;99.73206;1.330711;30.86481;-0.00335821
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_31_874.jpg;-1.913188;1;0;5.012973;114.807;99.88518;1.3154;30.29788;-0.004780151
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_31_927.jpg;0;1;0;5.007888;115.0661;100.0382;1.328175;30.0967;359.9921
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_31_984.jpg;0;1;0;5.025004;115.239;100.1401;1.343428;30.04868;359.9904
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_32_028.jpg;0;1;0;5.014561;115.4989;100.2928;1.378869;30.05339;359.9921
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_32_080.jpg;0;1;0;5.017937;115.6723;100.3945;1.407796;30.07177;359.9923
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_32_133.jpg;0;1;0;4.993781;115.9326;100.547;1.454164;30.10406;359.9926
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_32_197.jpg;0;1;0;5.008111;116.1932;100.6995;1.509711;30.13306;359.9931
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_32_264.jpg;0;1;0;5.025082;116.4527;100.8509;1.496251;30.13032;-0.004139439
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_32_331.jpg;0;1;0;5.014002;116.8;101.0524;1.506952;30.1221;-0.003771462
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_32_396.jpg;-1.602856;1;0;5.019584;117.0602;101.2028;1.49823;30.07096;-0.002452235
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_32_463.jpg;-4.501669;1;0;4.986769;117.321;101.3513;1.460372;29.77046;-0.0007195913
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_32_529.jpg;-7.455382;1;0;5.00935;117.6715;101.5455;1.4362;28.8755;-0.00104428
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_32_595.jpg;-4.522687;1;0;5.018582;117.9364;101.6888;1.439753;28.12457;359.9861
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_32_661.jpg;-1.539996;1;0;5.014279;118.2016;101.8303;1.439607;27.63493;359.9428
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_32_727.jpg;0;1;0;5.01281;118.5547;102.0187;1.399296;27.46161;359.9482
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_32_776.jpg;0;1;0;5.016885;118.7319;102.1126;1.38577;27.44128;359.9505
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_32_826.jpg;0;1;0;5.008011;118.9977;102.2529;1.377609;27.46967;359.9543
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_32_880.jpg;0;1;0;5.024385;119.175;102.3465;1.380642;27.51363;359.9623
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_32_942.jpg;0;1;0;5.014471;119.4413;102.4873;1.402034;27.5623;359.9897
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_32_991.jpg;-0.921607;1;0;5.017604;119.7084;102.6277;1.439412;27.54638;359.9939
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_33_059.jpg;-3.741349;1;0;5.015176;119.9755;102.7669;1.471939;27.39947;-0.005404036
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_33_113.jpg;-7.475013;1;0;5.007957;120.2437;102.9037;1.490116;26.82449;-0.00459619
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_33_181.jpg;-10.41273;1;0;4.995569;120.5137;103.0347;1.44986;25.69139;359.933
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_33_247.jpg;-11.44346;1;0;5.023251;120.875;103.1996;1.255187;23.8415;359.7816
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_33_316.jpg;-12.40874;1;0;5.022246;121.1486;103.3155;1.030703;22.11814;359.6073
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_33_380.jpg;-13.40885;1;0;5.008016;121.4233;103.4228;0.7310796;20.31149;359.3725
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_33_445.jpg;-15;1;0;5.00858;121.7;103.5203;0.3512482;18.3195;359.0626
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_33_513.jpg;-15;1;0;5.010811;122.0723;103.6368;359.8047;15.65036;358.6423
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_33_579.jpg;-15;1;0;5.001833;122.3574;103.7187;359.6552;13.95579;358.4812
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_33_644.jpg;-15;1;0;5.000943;122.6486;103.7957;359.7655;12.31263;358.5338
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_33_710.jpg;-14.93108;1;0;5.001732;123.0443;103.8853;0.09500419;9.913681;358.749
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_33_778.jpg;-15;1;0;5.005116;123.3411;103.9376;0.1941003;7.560951;358.8913
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_33_844.jpg;-15;1;0;5.005669;123.6363;103.9748;0.08269441;5.028885;358.8913
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_33_910.jpg;-15;1;0;5.010073;124.0322;104.0038;359.9322;1.969292;358.7191
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_33_972.jpg;-12.87546;1;0;5.001718;124.3335;104.0152;0.0318298;0.08460999;358.6772
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_34_040.jpg;-9.168119;1;0;5.003407;124.6327;104.0199;0.01332687;358.4179;358.7583
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_34_108.jpg;-5.194016;1;0;5.005006;125.0332;104.0119;0.007498961;356.7113;358.8965
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_34_173.jpg;-1.109877;1;0;5.011743;125.3333;103.9971;0.005358657;356.0097;358.9336
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_34_239.jpg;2.829781;1;0;5.011998;125.6336;103.9793;0.02020173;355.7955;358.972
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_34_289.jpg;2.15292;1;0;5.011978;125.9346;103.9601;0.07015418;355.867;359.0235
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_34_342.jpg;0.07864952;1;0;5.011518;126.1357;103.9471;0.1302011;355.9751;359.0676
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_34_394.jpg;0;1;0;5.011126;126.4378;103.9271;0.2466879;356.0615;359.151
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_34_457.jpg;0;1;0;5.012113;126.7404;103.907;0.3944542;356.1032;359.2588
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_34_523.jpg;4.026361;1;0;5.016478;127.044;103.8881;0.5869781;356.2906;359.4002
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_34_588.jpg;3.891306;1;0;5.007561;127.4497;103.8678;0.8870461;357.0374;359.6904
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_34_640.jpg;0.1373434;1;0;5.011409;127.6527;103.8585;1.037958;357.3387;359.8489
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_34_689.jpg;0;1;0;5.011576;127.957;103.844;1.26371;357.543;0.03440003
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_34_742.jpg;0;1;0;5.011898;128.1595;103.8336;1.391327;357.5786;0.09819669
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_34_789.jpg;0;1;0;5.011573;128.4606;103.8164;1.44112;357.5573;0.04108806
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_34_852.jpg;0;1;0;5.041139;128.7605;103.8012;1.43891;357.5138;-0.002837024
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_34_902.jpg;0;1;0;5.014266;128.961;103.7919;1.450823;357.521;-0.002537054
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_34_952.jpg;-1.205764;1;0;5.017157;129.2623;103.7776;1.481329;357.5107;-0.003361416
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_35_021.jpg;-5.091848;1;0;5.014584;129.5629;103.7617;1.504931;357.1142;-0.001170554
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_35_072.jpg;-5.162158;1;0;5.01356;129.863;103.7428;1.495635;356.3934;0.002676799
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_35_122.jpg;-2.244787;1;0;5.0049;130.063;103.729;1.484114;355.9328;0.002420406
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_35_171.jpg;0;1;0;5.015703;130.3627;103.708;1.469175;355.816;-0.003329264
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_35_237.jpg;0;1;0;5.008021;130.6627;103.6867;1.473107;355.7253;-0.005492968
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_35_283.jpg;0;1;0;5.024631;130.8628;103.6722;1.479958;355.7364;359.9929
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_35_334.jpg;0;1;0;5.014775;131.1633;103.6502;1.502773;355.7319;-0.005168069
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_35_382.jpg;0;1;0;5.016406;131.3633;103.6355;1.498814;355.7173;-0.004343566
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_35_440.jpg;0;1;0;5.021917;131.6629;103.6127;1.472543;355.6952;-0.00230611
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_35_508.jpg;0;1;0;5.009398;132.0627;103.5815;1.462061;355.6595;-0.001936402
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_35_574.jpg;0;1;0;5.019198;132.3631;103.5576;1.475355;355.6313;-0.00178247
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_35_640.jpg;0;1;0;5.013541;132.6628;103.5335;1.486295;355.5978;-0.001595813
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_35_707.jpg;0;1;0;5.015386;133.0635;103.5009;1.524477;355.5549;-0.00168664
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_35_772.jpg;0;1;0;5.004945;133.3613;103.4765;1.422513;355.5227;-0.001467609
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_35_837.jpg;0;1;0;5.010983;133.6601;103.4517;1.361047;355.4864;-0.00128321
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_35_887.jpg;0;1;0;5.014267;133.9594;103.4268;1.325924;355.4553;-0.001409157
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_35_954.jpg;0;1;0;5.00446;134.2586;103.4018;1.307159;355.4093;-0.0008316853
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_36_020.jpg;0;0.9002047;0;5.014234;134.5586;103.3766;1.312876;355.3758;-0.001275392
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_36_087.jpg;0;0.7027025;0;5.002777;134.9579;103.3427;1.317831;355.3268;-0.0009407337
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_36_137.jpg;0;0;0;5.005897;135.1575;103.3257;1.311477;355.3064;-0.001330368
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_36_190.jpg;0;0;0.1452119;4.976693;135.4532;103.3003;1.215034;355.2752;-0.001140364
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_36_237.jpg;0;0;0.2948484;4.946553;135.6477;103.2835;1.085301;355.2568;-0.0008665756
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_36_289.jpg;0;0;0;4.906156;135.9366;103.2585;0.8286138;355.2303;-0.0004222886
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_27_36_345.jpg;-1.301268;0;0;4.895604;136.1284;103.2417;0.644162;355.1974;-0.0002160984
